,date,time,season,game_id,sr_start,sr_finish,sr_delta,streak_number,result,my_team_sr,enemy_team_sr,team_sr_delta,my_team_1,my_team_2,my_team_3,my_team_4,my_team_5,my_team_6,enemy_team_1,enemy_team_2,enemy_team_3,enemy_team_4,enemy_team_5,enemy_team_6,map,round,capscore,score_distance,time_left,team_role,match_length,charcter_1,character_2,character_3,communication,note,psychological_condition,eliminations,objective_kills,damage,healing,deaths,weapon_accuracy,offensive_assists,defensive_assists,scoped
2052,6/13/2017,night,5,81.0,,,,1,win,2653,2608,-45,JustWingIt,Zerker,Vibezz,Bottom505,MushroomHead,TraskFox,Muhteeus,Bakara,Brooks,BoPop,Perfunctory,Shxfty,volskaya industries,6,2,,2:20,attack,1.5,zen,,,1,,meh,,,,,,,,,
2053,6/13/2017,night,5,82.0,2695,2676,-19,-1,loss,2684,2675,-9,JustWingIt,Ricafo,Drama,Phictional,DrDoomIntern,Mirana7Sirenw,Frenchie,Seeshawog,Gravalex,Unpolished,Tarikdreemk,DatBeard,hollywood,1,2,,1:40,defend,6.5,zen,,,1,,meh,,,,,,,,,
2054,6/13/2017,night,5,82.0,,,,-1,loss,2684,2675,-9,JustWingIt,Ricafo,Drama,Phictional,DrDoomIntern,Mirana7Sirenw,Frenchie,Seeshawog,Gravalex,Unpolished,Tarikdreemk,DatBeard,hollywood,2,0,,0,attack,4,mercy,,,1,,meh,10,4.0,0:27,4207.0,9918.0,11.0,,,
2055,6/13/2017,night,5,83.0,2676,2654,-22,-2,loss,2649,2638,-11,JustWingIt,Dael,DjNotnice7,GamerGuy1313,AugustBrnyou,Rellikenigav,HaloShark,GoHamez,Delgreco,Marcoux,MoonDog,Phil,illios,3,0-3,lll,,cp,14,lucio,,,1,,meh,20,6.0,1:31,5606.0,9558.0,11.0,26.0,10.0,1.0
2056,6/13/2017,night,5,84.0,2654,2680,26,1,win,2624,2585,-39,JustWingIt,Sys056,DJDozer,TushyCop,Elk,Spagett,Hot4Dad69,Vanagandr,Ramses9,Shadow,Marques0,Tyerex,nepal,3,3-0,www,,cp,17,lucio,,,2,,good,22,6.0,1:58,8581.0,14345.0,12.0,30.0,6.0,5.0
2057,6/14/2017,late evening,5,85.0,2680,2703,23,2,win,2667,2690,23,JustWingIt,AdamFro,BeastMD,YaboyBillNye,Narc,Sheldor,McGoggles,McBob69,Jason,Fakila,Itisikrazzle,Ofizan,hanamura,1,2,,2:50,attack,5,zen,,,1,,good,,,,,,,,,
2058,6/14/2017,late evening,5,85.0,,,,2,win,2667,2690,23,JustWingIt,AdamFro,BeastMD,YaboyBillNye,Narc,Sheldor,McGoggles,McBob70,Jason,Fakila,Itisikrazzle,Ofizan,hanamura,2,0,,0,defend,4,torbjorn,,,1,,good,24,19.0,0:48,8966.0,3343.0,7.0,24.0,,
2059,6/14/2017,late evening,5,86.0,2703,2728,25,3,win,2743,2759,16,JustWingIt,AdamFro,BeastMD,Zaroc,Icl,Horizxn,Besixir,DefNotJosh,MoralSupport,Abacabb,DHow,Nerazzurri,numbani,1,2,60.44,0,attack,8,zen,,,1,,good,,,,,,,,,
2060,6/14/2017,late evening,5,86.0,,,,3,win,2743,2759,16,JustWingIt,AdamFro,BeastMD,Zaroc,Icl,Horizxn,Besixir,DefNotJosh,MoralSupport,Abacabb,DHow,Nerazzurri,numbani,2,0,,0,defend,4,,,,1,,good,19,8.0,1:18,10554.0,6162.0,7.0,,,
2061,6/14/2017,late evening,5,87.0,2728,2754,26,4,win,3048,3056,8,JustWingIt,BeastMD,CeleryMan,Subparrapper,Sapphyare,Alka,Kez,TypicalJava,Constantine,r3DFi3lD,ClearSide,INeedHealing,eichenwalde,1,1,118.75,0,attack,6.5,zen,lucio,,1,,good,,,,,,,,,
2062,6/14/2017,late evening,5,87.0,,,,4,win,3048,3056,8,JustWingIt,BeastMD,CeleryMan,Subparrapper,Sapphyare,Alka,Kez,TypicalJava,Constantine,r3DFi3lD,ClearSide,INeedHealing,eichenwalde,2,0,,0,defend,4,torbjorn,,,1,,good,17,9.0,1:09,8112.0,5597.0,7.0,20.0,,
2063,6/14/2017,late evening,5,88.0,2754,2781,27,5,win,3051,3065,14,JustWingIt,BeastMD,CeleryMan,Seiser,Jsmitty,Fuwok,Quibsy,Ptubba,IcoltHD,UnderDark,Bloomers,Pike,volskaya industries,1,2,,5,defend,2,mercy,zen,lucio,1,,good,,,,,,,,,
2064,6/14/2017,late evening,5,88.0,,,,5,win,3051,3065,14,JustWingIt,BeastMD,CeleryMan,Seiser,Jsmitty,Fuwok,Quibsy,Ptubba,IcoltHD,UnderDark,Bloomers,Pike,volskaya industries,2,2,,4:26,attack,3.5,zen,,,1,,good,,,,,,,,,
2065,6/14/2017,late evening,5,88.0,,,,5,win,3051,3065,14,JustWingIt,BeastMD,CeleryMan,Seiser,Jsmitty,Fuwok,Quibsy,Ptubba,IcoltHD,UnderDark,Bloomers,Pike,volskaya industries,3,2,,2:05,attack,2.5,zen,,,1,,good,,,,,,,,,
2066,6/14/2017,late evening,5,88.0,,,,5,win,3051,3065,14,JustWingIt,BeastMD,CeleryMan,Seiser,Jsmitty,Fuwok,Quibsy,Ptubba,IcoltHD,UnderDark,Bloomers,Pike,volskaya industries,4,1,,0,defend,5,zen,,,1,,good,31,21.0,1:54,10952.0,7212.0,8.0,30.0,10.0,38.0
2067,6/14/2017,late evening,5,89.0,2781,2760,-21,-1,loss,3074,3105,31,JustWingIt,BeastMD,CeleryMan,YOS,Kero,Lmax,Oganesson,Interritus,BasedGod,Elysior,Mosaic,Kiyoko,king's row,1,2,61.81,0,attack,8,zen,,,1,,meh,,,,,,,,,
2068,6/14/2017,late evening,5,89.0,,,,-1,loss,3074,3105,31,JustWingIt,BeastMD,CeleryMan,YOS,Kero,Lmax,Oganesson,Interritus,BasedGod,Elysior,Mosaic,Kiyoko,king's row,2,3,61.83,,defend,9,zen,lucio,,1,,meh,30,11.0,1:38,17034.0,10599.0,13.0,33.0,0.0,
2069,6/27/2017,late evening,5,90.0,2760,2784,24,1,win,2726,-,-,JustWingIt,SexyStar,SleepBear,Kaoticrex,Subtle,Silentsword,BlumpKingIVR,HaroldSphinx,HoneyBadger,Keebo,Splashy,Klink,template of anubis,1,2,,0:49,defend,7,zen,lucio,,2,,meh,,,,,,,,,
2070,6/27/2017,late evening,5,90.0,,,,1,win,2726,-,-,JustWingIt,SexyStar,SleepBear,Kaoticrex,Subtle,Silentsword,BlumpKingIVR,HaroldSphinx,HoneyBadger,Keebo,Splashy,Klink,template of anubis,2,2,,3:02,attack,5,mercy,,,2,,good,,,,,,,,,
2071,6/27/2017,late evening,5,90.0,,,,1,win,2726,-,-,JustWingIt,SexyStar,SleepBear,Kaoticrex,Subtle,Silentsword,BlumpKingIVR,HaroldSphinx,HoneyBadger,Keebo,Splashy,Klink,template of anubis,3,0,,0,defend,1.5,mercy,,,2,,good,,,,,,,,,
2072,6/27/2017,late evening,5,90.0,,,,1,win,2726,-,-,JustWingIt,SexyStar,SleepBear,Kaoticrex,Subtle,Silentsword,BlumpKingIVR,HaroldSphinx,HoneyBadger,Keebo,Splashy,Klink,template of anubis,4,1,,0,attack,3,mercy,,,2,That Dva Bomb helped by Lucio though,good,18,6.0,1:17,4655.0,10995.0,11.0,,,
2073,6/27/2017,late evening,5,91.0,2784,2760,-24,-1,loss,2770,2765,-5,JustWingIt,Sitka,Beard,BuddyStud,EchoCell,Ghakin,DigglyDuff,EvilJesus,Plisken,ManyDads,D4rkBring3r,Sajuraa,king's row,1,3,70.19,0,attack,8,zen,,,2,,meh,,,,,,,,,
2074,6/27/2017,late evening,5,91.0,,,,-1,loss,2770,2765,-5,JustWingIt,Sitka,Beard,BuddyStud,EchoCell,Ghakin,DigglyDuff,EvilJesus,Plisken,ManyDads,D4rkBring3r,Sajuraa,king's row,2,3,70.19,1:17,defend,7,mercy,,,2,Missed Sym TP that was big twice now,meh,17,9.0,1:57,5759.0,13592.0,13.0,,,
2075,6/27/2017,late evening,5,91.0,,,,-1,loss,2770,2765,-5,JustWingIt,Sitka,Beard,BuddyStud,EchoCell,Ghakin,DigglyDuff,EvilJesus,Plisken,ManyDads,D4rkBring3r,Sajuraa,king's row,3,1,,Check,defend,Check,mercy,,,2,,meh,,,,,,,,,
2076,6/27/2017,late evening,5,92.0,2760,2732,-28,-2,loss,2702,2715,13,JustWingIt,Spewluca,Tzamen,Eggs,Ghost,Yokan,Estep,EchoCell,Tmk,Meanseens,Syphorce,Zocklelol,numbani,1,3,71.75,3:08,defend,5,zen,,,0,,tilted,,,,,,,,,
2077,6/27/2017,late evening,5,92.0,,,,-2,loss,2702,2715,13,JustWingIt,Spewluca,Tzamen,Eggs,Ghost,Yokan,Estep,EchoCell,Tmk,Meanseens,Syphorce,Zocklelol,numbani,2,3,71.75,0:26,attack,8,zen,,,0,,tilted,,,,,,,,,
2078,6/27/2017,late evening,5,92.0,,,,-2,loss,2702,2715,13,JustWingIt,Spewluca,Tzamen,Eggs,Ghost,Yokan,Estep,EchoCell,Tmk,Meanseens,Syphorce,Zocklelol,numbani,3,0,,0,attack,1,zen,,,0,,tilted,,,,,,,,,
2079,6/27/2017,late evening,5,92.0,,,,-2,loss,2702,2715,13,JustWingIt,Spewluca,Tzamen,Eggs,Ghost,Yokan,Estep,EchoCell,Tmk,Meanseens,Syphorce,Zocklelol,numbani,4,1,,Check,defend,Check,symmetra,,,0,,tilted,,,,,,,,,
2080,6/27/2017,late evening,5,93.0,2732,2711,-21,-3,loss,2733,2694,-39,JustWingIt,Spewluca,VolticBat,Desto,SweatyPalms,Toxy,IronMatt,Newthreat,NMikeHuntSwea,SwiftUhhhh,LordWombat,Supremeog,lijiang tower,4,1-3,wlll,,cp,19,lucio,ana,,1,Just one guy complaining,tilted,24,12.0,3:46,7107.0,14307.0,,,,
2081,6/28/2017,night,5,94.0,2711,2683,-28,-4,loss,2809,2804,-5,JustWingIt,Celeryman,PickthenPush,Plic,Aceofspades,Sugaree,Humenuke,SjSJSJ,Aroundthelog,SativaKing,Ecko,RogueOwl,template of anubis,1,2,,4:02,defend,4,zen,,,1,,tilted,,,,,,,,,
2082,6/28/2017,night,5,94.0,,,,-4,loss,2809,2804,-5,JustWingIt,Celeryman,PickthenPush,Plic,Aceofspades,Sugaree,Humenuke,SjSJSJ,Aroundthelog,SativaKing,Ecko,RogueOwl,template of anubis,2,0,,0,attack,4,zen,,,1,,tilted,,,,,,,,,
2083,6/28/2017,night,5,95.0,2683,2683,0,0,draw,2761,2725,-36,JustWingIt,Celeryman,PickthenPush,Tony,ScoobyDoo,Treetheater,SweetMint,Ledorian,Quantum,BossMojo,PlasmaGerbil,Voba,horizon,1,2,,5:31,defend,2.5,zen,ana,,1,,meh,,,,,,,,,
2084,6/28/2017,night,5,95.0,,,,0,draw,2761,2725,-36,JustWingIt,Celeryman,PickthenPush,Tony,ScoobyDoo,Treetheater,SweetMint,Ledorian,Quantum,BossMojo,PlasmaGerbil,Voba,horizon,2,2,,0:42,attack,7,lucio,,,1,,meh,,,,,,,,,
2085,6/28/2017,night,5,95.0,,,,0,draw,2761,2725,-36,JustWingIt,Celeryman,PickthenPush,Tony,ScoobyDoo,Treetheater,SweetMint,Ledorian,Quantum,BossMojo,PlasmaGerbil,Voba,horizon,3,2,,0,attack,3,lucio,,,1,,meh,,,,,,,,,
2086,6/28/2017,night,5,95.0,,,,0,draw,2761,2725,-36,JustWingIt,Celeryman,PickthenPush,Tony,ScoobyDoo,Treetheater,SweetMint,Ledorian,Quantum,BossMojo,PlasmaGerbil,Voba,horizon,4,2,,1:19,defend,,ana,lucio,,1,,meh,,,,,,,,,
2087,6/28/2017,night,5,95.0,,,,0,draw,2761,2725,-36,JustWingIt,Celeryman,PickthenPush,Tony,ScoobyDoo,Treetheater,SweetMint,Ledorian,Quantum,BossMojo,PlasmaGerbil,Voba,horizon,5,0,,0,defend,,ana,,,1,,meh,,,,,,,,,
2088,6/28/2017,night,5,96.0,2683,2657,-26,-5,loss,2768,2726,-42,JustWingIt,Celeryman,PickthenPush,Crepes,Phantasm,Loogfarmer,Supermantrav,Valeis,Gryson,DangleBot,Jabucks,Skullkid,nepal,4,1-3,llwl,,cp,20,lucio,ana,,1,,meh,,,,,,,,,
2089,6/28/2017,night,5,97.0,2657,2676,19,1,win,2772,2759,-13,JustWingIt,Celeryman,PickthenPush,Pinklemonade,Casper,Madlarkin,G1blood,Loogfarmer,Supermantrav,Asmodeus,JesusTkThwhl,Sutby,hanamura,1,1,,0,attack,8,zen,,,1,45%,meh,,,,,,,,,
2090,6/28/2017,night,5,97.0,,,,1,win,2772,2759,-13,JustWingIt,Celeryman,PickthenPush,Pinklemonade,Casper,Madlarkin,G1blood,Loogfarmer,Supermantrav,Asmodeus,JesusTkThwhl,Sutby,hanamura,2,1,,0,defend,8,zen,lucio,,1,,meh,,,,,,,,,
2091,7/2/2017,night,5,98.0,2676,2649,-27,-1,loss,2649,2642,-7,JustWingIt,Rotti,Labumbah,Babo,FrostScout,Geekandglory,Azeroths,AfroBro,Kallien,Pricosaint,Auroralgrace,Uzumaki,lijiang tower,3,0-3,lll,,cp,13,lucio,zen,,1,,meh,,,,,,,,,
2092,7/2/2017,night,5,99.0,2649,2670,21,1,win,2641,2610,-31,JustWingIt,Bagel,BurningLove,Finnius,SunniesTday,TSMack,ShadowDragon,SonofThunder,Helios,Idealghb,Swil,Trixtherabbi,volskaya industries,1,1,,0,defend,8,zen,,,0,,meh,,,,,,,,,
2093,7/2/2017,night,5,99.0,,,,1,win,2641,2610,-31,JustWingIt,Bagel,BurningLove,Finnius,SunniesTday,TSMack,ShadowDragon,SonofThunder,Helios,Idealghb,Swil,Trixtherabbi,volskaya industries,2,2,,5:02,attack,3,zen,,,0,,meh,15,7.0,0:47,5418.0,8636.0,2.0,25.0,10.0,20.0
2094,7/2/2017,night,5,100.0,2670,2698,28,2,win,2629,2636,7,JustWingIt,Yarra,Atomlessatom,Blue,Backtune,Spyatrus,Nyoki44,Werdog,AfroBro,Sukikeri,Lazarus,Philkrundle,template of anubis,1,1,,0,defend,8,mercy,,,0,,good,,,,,,,,,
2095,7/2/2017,night,5,100.0,,,,2,win,2629,2636,7,JustWingIt,Yarra,Atomlessatom,Blue,Backtune,Spyatrus,Nyoki44,Werdog,AfroBro,Sukikeri,Lazarus,Philkrundle,template of anubis,2,2,,0,attack,8,mercy,,,0,,good,2,1.0,1:13,361.0,15226.0,4.0,,,10.0
2096,7/2/2017,night,5,101.0,2698,2673,-25,-1,loss,2662,2702,40,JustWingIt,Kepsington,LBue,BettyMWWAAHH,Tron,Vnn,Randyorton,Dumpster,Bentley,FrostyDoug,CtrlAltdlite,Cookiie219,numbani,1,2,53.61,0,defend,8,mercy,,,0,,meh,,,,,,,,,
2097,7/2/2017,night,5,101.0,,,,-1,loss,2662,2702,40,JustWingIt,Kepsington,LBue,BettyMWWAAHH,Tron,Vnn,Randyorton,Dumpster,Bentley,FrostyDoug,CtrlAltdlite,Cookiie220,numbani,2,0,,0,attack,4,mercy,,,0,,meh,3,1.0,0:34,396.0,10461.0,8.0,,,4.0
2098,7/2/2017,night,5,102.0,2673,2696,23,1,win,2662,2638,-24,JustWingIt,TurnPE,CPTAWESome,Nigma,MoonCross,OraOraOra,DataHawk,Pls,AndreaLexis1,Frankeesh,WidowSwitch,Zwninick,dorado,1,0,81.2,0,defend,4,mercy,,,0,,good,,,,,,,,,
2099,7/2/2017,night,5,102.0,,,,1,win,2662,2638,-24,JustWingIt,TurnPE,CPTAWESome,Nigma,MoonCross,OraOraOra,DataHawk,Pls,AndreaLexis2,Frankeesh,WidowSwitch,Zwninick,dorado,2,1,81.21,1:57,attack,2,mercy,,,0,,good,1,1.0,0:12,140.0,7101.0,4.0,,,8.0
2100,7/2/2017,night,5,103.0,2696,2719,23,2,win,2706,2713,7,JustWingIt,Avi,DonVonton,Kuidaore,Yoisho,Shinjimae,OOGabalooga,Blackhammer,Stinky,Handsoapy,Lronhubbard,MoosieMoo,nepal,5,3-2,llwww,,cp,18,lucio,,,0,Avi good mercy Yoshi good pharah,good,20,16.0,1:59,4623.0,15224.0,13.0,,,
2101,7/2/2017,night,5,104.0,2719,2694,-25,-1,loss,2721,2716,-5,JustWingIt,Gaeganzi,Greek,Rudibega,C4elin,Hikimon,Handsome,Cusith,Slothguy,Epsilon81,Blazinyaguns,FrozenPyro,numbani,1,3,71.75,4:47,defend,5,mercy,,,0,,tilted,,,,,,,,,
2102,7/2/2017,night,5,104.0,,,,-1,loss,2721,2716,-5,JustWingIt,Gaeganzi,Greek,Rudibega,C4elin,Hikimon,Handsome,Cusith,Slothguy,Epsilon82,Blazinyaguns,FrozenPyro,numbani,2,3,71.75,1:56,attack,6,lucio,,,0,,tilted,,,,,,,,,
2103,7/2/2017,night,5,104.0,,,,-1,loss,2721,2716,-5,JustWingIt,Gaeganzi,Greek,Rudibega,C4elin,Hikimon,Handsome,Cusith,Slothguy,Epsilon83,Blazinyaguns,FrozenPyro,numbani,3,0,,0,attack,2,lucio,,,0,,tilted,,,,,,,,,
2104,7/2/2017,night,5,104.0,,,,-1,loss,2721,2716,-5,JustWingIt,Gaeganzi,Greek,Rudibega,C4elin,Hikimon,Handsome,Cusith,Slothguy,Epsilon84,Blazinyaguns,FrozenPyro,numbani,4,1,,Check,defend,Check,orisa,,,0,,tilted,14,8.0,2:40,3391.0,7731.0,7.0,,,
2105,7/2/2017,night,5,105.0,2694,2671,-23,-2,loss,2665,2664,-1,JustWingIt,StingRx,KnightKirk,Broseidon,PotatoWizard,Stix,GameChemist,Aikaybee,Knoam,GlutenFree,GlutenKills,LilPump,hanamura,1,2,,0,defend,2,mercy,,,0,,tilted,,,,,,,,,
2106,7/2/2017,night,5,105.0,,,,-2,loss,2665,2664,-1,JustWingIt,StingRx,KnightKirk,Broseidon,PotatoWizard,Stix,GameChemist,Aikaybee,Knoam,GlutenFree,GlutenKills,LilPump,hanamura,2,0,,0,attack,4,mercy,,,0,,tilted,0,0.0,0:25,155.0,10073.0,9.0,,,5.0
2107,7/2/2017,night,5,106.0,2671,2653,-18,-3,loss,2890,2884,-6,JustWingIt,CeleryMan,OWOWhatsthis,Daberuz,Noblankets,Oops,Blendz,Slimeg,Floppytisk,Gunbbang,Joonnice,OnlyOPS,king's row,1,2,65.6,0,defend,8,ana,,,0,,tilted,,,,,,,,,
2108,7/2/2017,night,5,106.0,,,,-3,loss,2890,2884,-6,JustWingIt,CeleryMan,OWOWhatsthis,Daberuz,Noblankets,Oops,Blendz,Slimeg,Floppytisk,Gunbbang,Joonnice,OnlyOPS,king's row,2,0,,0,attack,4,ana,,,0,,tilted,9,3.0,0:26,1562.0,8770.0,10.0,49.0,,
2109,7/2/2017,night,5,107.0,2653,2653,0,0,draw,2881,2897,16,JustWingIt,CeleryMan,Fluffy,Johny5ive,Deathbunny,CSGOD11,Kwokwok,Carbonarch,Box,Numnums,Jixon,Zakeero,template of anubis,1,0,,0,defend,4,zen,,,0,,meh,,,,,,,,,
2110,7/2/2017,night,5,107.0,,,,0,draw,2881,2897,16,JustWingIt,CeleryMan,Fluffy,Johny5ive,Deathbunny,CSGOD12,Kwokwok,Carbonarch,Box,Numnums,Jixon,Zakeero,template of anubis,2,0,,0,attack,4,zen,mercy,,0,,meh,,,,,,,,,
2111,7/2/2017,night,5,108.0,2653,2676,23,1,win,2796,2817,21,JustWingIt,CeleryMan,Oui,Brandough,Arfito,Miah,Ruhler,FrostyDog773,Livornese,MazaFire,Slushy222,SnailGaming,oasis,3,3-0,www,,cp,17.5,lucio,,,0,,good,,,,,,,,,
2112,7/2/2017,night,5,109.0,2676,2699,23,2,win,2859,2871,12,JustWingIt,CeleryMan,Oui,Mithrral,Dva,Nodja,Phthalia,Ziggyzom,KYS,MintMango,Nate,Snapax,eichenwalde,1,2,46.8,0,attack,8,zen,lucio,,0,,good,,,,,,,,,
2113,7/2/2017,night,5,109.0,,,,2,win,2859,2871,12,JustWingIt,CeleryMan,Oui,Mithrral,Dva,Nodja,Phthalia,Ziggyzom,KYS,MintMango,Nate,Snapax,eichenwalde,2,1,,0,defend,6.5,ana,,,0,,good,,,,,,,,,
2114,7/2/2017,night,5,110.0,2699,2717,18,3,win,2880,2868,-12,JustWingIt,CeleryMan,Oui,Mithrral,Katsukaren,TunelYnk,Hyperion,TeddyMchugin,Soldier69,Bonongo,Kariegsherr,Scrubbaron,illios,3,3-0,www,,cp,12,zen,,,0,,good,,,,,,,,,
2115,7/2/2017,night,5,111.0,2717,2740,23,4,win,2877,2878,1,JustWingIt,CeleryMan,Oui,DragonAmulet,Aneldersmurf,JeefProz,Goldenh,StevesBeans,Yeet,Bard,Jay,Tivaci,nepal,3,3-1,wlww,,cp,17,lucio,,,0,,good,,,,,,,,,
2116,7/9/2017,night,5,112.0,2740,2762,22,5,win,2724,2723,-1,JustWingIt,Zaroc,Super,Squellinq,Albion,SuperManatee,SpanishMoss,TrashLord,ZenC4n,CryoMan,Rayder,Xtreme05,horizon,1,1,,0,defend,8,symmetra,,,0,,good,,,,,,,,,
2117,7/9/2017,night,5,112.0,,,,5,win,2724,2723,-1,JustWingIt,Zaroc,Super,Squellinq,Albion,SuperManatee,SpanishMoss,TrashLord,ZenC4n,CryoMan,Rayder,Xtreme05,horizon,2,2,,1:07,attack,7,lucio,zen,,0,,good,26,9.0,0:45,6430.0,3525.0,13.0,39.0,3.0,9.0
2118,7/9/2017,night,5,113.0,2762,2791,29,6,win,2775,2786,11,JustWingIt,TField,Easily,HodgePodge,TakeA12,Zerulu,WarHero,BillyBumble,Catalyst,LordSealtor,Naisu,Stroker,hanamura,1,1,,0,defend,8,ana,,,0,,good,,,,,,,,,
2119,7/9/2017,night,5,113.0,,,,6,win,2775,2786,11,JustWingIt,TField,Easily,HodgePodge,TakeA12,Zerulu,WarHero,BillyBumble,Catalyst,LordSealtor,Naisu,Stroker,hanamura,2,2,,4:16,attack,4,ana,,,0,,good,12,7.0,0:36,1874.0,13095.0,5.0,66.0,,
2120,7/9/2017,night,5,114.0,2791,2763,-28,-1,loss,2780,2772,-8,JustWingIt,GenChi,Inewb,Raijin,Slook,Serena,Shoxscopz,Renfa,CrossFire,Skev,Beepis,HornyNerd,oasis,4,1-3,wlll,,cp,19,lucio,zen,,0,,meh,24,13.0,1:55,6022.0,12875.0,17.0,22.0,2.0,11.0
2121,7/9/2017,night,5,115.0,2763,2733,-30,-2,loss,2756,2759,3,JustWingIt,Mononokemike,MartialMax24,HouseParty,JSHEPforreal,Mooncakes,Deedius,Shatter,ToxicFate,JuicyJustin,Nskav,Qweczalt,dorado,1,1,26.64,0,attack,6,zen,lucio,,0,,meh,,,,,,,,,
2122,7/9/2017,early morning,5,115.0,,,,-2,loss,2756,2759,3,JustWingIt,Mononokemike,MartialMax24,HouseParty,JSHEPforreal,Mooncakes,Deedius,Shatter,ToxicFate,JuicyJustin,Nskav,Qweczalt,dorado,2,2,26.65,3:18,defend,5,lucio,zen,mercy,0,moonmike wasn't a godo genji,meh,4,2.0,1:08,2691.0,5934.0,12.0,,,
2123,7/9/2017,early morning,5,116.0,2733,2706,-27,-3,loss,2711,2706,-5,JustWingIt,JimRustler,Kazi,Naisu,Tara,Zara,DarkTimeHero,Slip,BrettBms,HappyMeal,Ratan,Swift,gibraltar,1,0,67.14,0,attack,4,zen,lucio,,0,,tilted,,,,,,,,,
2124,7/9/2017,early morning,5,116.0,,,,-3,loss,2711,2706,-5,JustWingIt,JimRustler,Kazi,Naisu,Tara,Zara,DarkTimeHero,Slip,BrettBms,HappyMeal,Ratan,Swift,gibraltar,2,1,67.15,Check,defend,check,mercy,,,0,,tilted,,,,,,,,,
2125,7/9/2017,early morning,5,117.0,2706,2681,-25,-4,loss,2667,2700,33,JustWingIt,Balam,Sonnet,Slug,CheeseBiscit,Hero,Gizmo,Som,Kazi,ItsCyanTific,BuninSpector,Sando,volskaya industries,1,2,,5:38,defend,3,zen,,,0,,tilted,,,,,,,,,
2126,7/9/2017,early morning,5,117.0,,,,-4,loss,2667,2700,33,JustWingIt,Balam,Sonnet,Slug,CheeseBiscit,Hero,Gizmo,Som,Kazi,ItsCyanTific,BuninSpector,Sando,volskaya industries,2,1,,0,attack,8,zen,,,0,Cheese was really being annoying Balam kinda sucked,tilted,15,6.0,0:28,4907.0,8002.0,6.0,33.0,7.0,13.0
2127,7/9/2017,early morning,5,118.0,2681,2656,-25,-5,loss,2673,2662,-11,JustWingIt,Godtessium,Steavon,Balam,Patrick,Viola,Sagebh,Fexaindian,Kin3tico,Elithesly,Megssii,Zoom,king's row,1,0,,0,attack,4,mercy,,,0,,tilted,,,,,,,,,
2128,7/9/2017,early morning,5,118.0,,,,-5,loss,2673,2662,-11,JustWingIt,Godtessium,Steavon,Balam,Patrick,Viola,Sagebh,Fexaindian,Kin3tico,Elithesly,Megssii,Zoom,king's row,2,1,,0,defend,3,mercy,,,1,,tilted,1,0.0,0:10,115.0,9034.0,5.0,,,2.0
2129,7/9/2017,early morning,5,119.0,2656,2676,20,1,win,2638,2651,13,JustWingIt,Balam,Edwii123,SageBh,Sleepyheals,Arietta,M3rc,Batman,Theelink,Sam,MadVas,Pixel,route 66,1,3,,0,attack,8,zen,,,1,,good,,,,,,,,,
2130,7/9/2017,early morning,5,119.0,,,,1,win,2638,2651,13,JustWingIt,Balam,Edwii124,SageBh,Sleepyheals,Arietta,M3rc,Batman,Theelink,Sam,MadVas,Pixel,route 66,2,2,58.62,0,defend,8,zen,lucio,,1,,good,25,11.0,2:08,8638.0,9456.0,12.0,26.0,6.0,26.0
2131,7/9/2017,early morning,5,120.0,2676,2650,-26,-1,loss,2665,2639,-26,JustWingIt,CptnCrunch,LootMyCorpse,Trebonian,Madavs,Pixel,HappyPants,DirtyDan,Yes,ArianaGrande,Jbluedog,Jsman12,nepal,4,1-3,llwl,,cp,Check,mercy,,,0,,tilted,6,1.0,0:58,1327.0,11773.0,15.0,,,6.0
2132,7/9/2017,early morning,5,121.0,2650,2675,25,1,win,2648,2619,-29,JustWingIt,FuzzyRoxas,Guwop,Aquamarine,Snumzy,TheBull,Otterfoo,PkhanzoIfeed,FrameDrop,SilverHawk,SnoStorm337,Zig,horizon,1,1,,0,defend,8,ana,,,0,,good,,,,,,,,,
2133,7/9/2017,early morning,5,121.0,,,,1,win,2648,2619,-29,JustWingIt,FuzzyRoxas,Guwop,Aquamarine,Snumzy,TheBull,Otterfoo,PkhanzoIfeed,FrameDrop,SilverHawk,SnoStorm337,Zig,horizon,2,2,,4:52,attack,3,ana,,,0,,good,10,8.0,1:12,1740.0,6921.0,59.0,,,
2134,7/9/2017,early morning,5,122.0,2675,2698,23,2,win,2636,2650,14,JustWingIt,Guwop,Finesser,Kp2874,SnoStorm337,Zig,Blank,HappyPants,Arrow,JankyToaster,ButterMitts,Shoewoo,eichenwalde,1,3,67.69,2:02,attack,6,ana,,,1,,good,,,,,,,,,
2135,7/9/2017,early morning,5,122.0,,,,2,win,2636,2650,14,JustWingIt,Guwop,Finesser,Kp2874,SnoStorm337,Zig,Blank,HappyPants,Arrow,JankyToaster,ButterMitts,Shoewoo,eichenwalde,2,2,50.5,0,defend,8,mercy,,,1,,good,9,4.0,2:11,1137.0,11958.0,9.0,,,7.0
